"Discounted and Undiscounted  Costs for building sector by building types, per vintage. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Archetype,NewOld,EndUse,Tech_type_1,Costs
2023,Residential Building,Undiscounted,Investment,Single Detached,New,Water Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Other Appliances,Other,0.0
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Clothe Dryer,___,249741.09595117226
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Clothe Washer,___,316.1847593374669
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Dish Washer,___,262.652562515308
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Freezer,___,298.54649888575415
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Lighting,Fluocompact,75.52405262056087
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Lighting,Fluorescent,55767.066013334144
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Lighting,Halogen,5.173793716822431
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Lighting,Incandescent,5.082706213199375
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Lighting,Light Emitting Diode,67.45001760108195
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Range,___,299.3191017248228
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Refrigerator,___,680.8605037571682
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Cooling,Central,112.83686835647865
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Cooling,Wall,145.74633821072433
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Cooling,Window,115474.8932626378
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Cooling,Zero Thermal Measure,58.59864139797368
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Cooling,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Heating,Boiler,16.60835405049598
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Heating,Fireplace,56.0170545752852
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Heating,Furnace,8970.482405463403
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Heating,Heat Pump,489.7608284380948
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Heating,Plinthe,97.9124892575374
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Heating,Pellet stove,67.11482996681215
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Heating,Stove,63.56025381454489
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Heating,Zero Programmable Thermostat,24089.771871131372
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Heating,Zero Thermal Measure,119.17192862755495
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Space Heating,___,0.0
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Water Heating,Heat Pump,86.04276749255948
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Water Heating,Solar Thermal,197.53954619704334
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Water Heating,System,109.30022469274495
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Water Heating,With Tank,106180.79192099415
2023,Residential Building,Undiscounted,Investment,Single Detached,Old,Water Heating,___,0.0
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Auxiliary Equipment,___,9.725473183998842
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Auxiliary Motors,___,2.21940426973835
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Space Cooling,Central,6.023101570638831
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Space Cooling,___,18.207311747353792
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Space Heating,Furnace,42.87467494833421
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Space Heating,Heat Pump,10.440884973760381
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Space Heating,___,11.114906161302644
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Water Heating,Heat Pump,0.23235326456880268
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Water Heating,Solar Thermal,0.7406887679439007
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Water Heating,System,8.623256875802687
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Water Heating,With Tank,5.987346002092937
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",New,Water Heating,___,10.68593707124768
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Auxiliary Equipment,___,44.05118441985872
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Auxiliary Motors,___,9.178117450990388
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Space Cooling,Central,8.203053490359332
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Space Cooling,___,238.617369662869
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Space Heating,Furnace,102.35710399190202
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Space Heating,Heat Pump,16.508722513228452
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Space Heating,___,14.16450866178248
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Water Heating,Heat Pump,0.3123155034131322
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Water Heating,Solar Thermal,1.2338553133949817
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Water Heating,System,11.502518564410092
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Water Heating,With Tank,11.385621552376273
2024,Commercial Building,Discounted,FixedCosts,"Arts, Entertainment and Recreation",Old,Water Heating,___,63.17619702207645
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Auxiliary Equipment,___,7.521117784213512
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Auxiliary Motors,___,1.9074536888023512
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Space Cooling,Central,5.529124636718582
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Space Cooling,___,13.786548181635176
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Space Heating,Furnace,38.3158175937607
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Space Heating,Heat Pump,9.234835972355333
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Space Heating,___,10.501499337333644
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Water Heating,Heat Pump,0.22290530333064065
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Water Heating,Solar Thermal,0.6766755550244736
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Water Heating,System,8.331107977056067
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Water Heating,With Tank,5.529736747413273
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,New,Water Heating,___,10.456132531352283
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Auxiliary Equipment,___,45.17878195608269
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Auxiliary Motors,___,9.136213379713183
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Space Cooling,Central,8.22916540160313
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Space Cooling,___,244.18593728813855
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Space Heating,Furnace,104.0318253782176
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Space Heating,Heat Pump,16.582195613915616
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Space Heating,___,14.205825084011048
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Water Heating,Heat Pump,0.3163158248042967
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Water Heating,Solar Thermal,1.2579450172213187
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Water Heating,System,11.601428566188062
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Water Heating,With Tank,11.698357443793213
2024,Commercial Building,Discounted,FixedCosts,Accommodation and Food Services,Old,Water Heating,___,77.73818854516993
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Auxiliary Equipment,___,40.79986622003972
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Auxiliary Motors,___,3.9712526323976527
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Space Cooling,Central,6.919188974206722
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Space Cooling,___,45.27175763116619
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Space Heating,Furnace,62.031801875531606
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Space Heating,Heat Pump,12.970452792761382
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Space Heating,___,13.274563861878288
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Water Heating,Heat Pump,0.26371307669497307
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Water Heating,Solar Thermal,0.9510703998684006
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Water Heating,System,10.213310145977255
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Water Heating,With Tank,8.467615671029385
2024,Commercial Building,Discounted,FixedCosts,Educational Services,New,Water Heating,___,17.96555672022996
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Auxiliary Equipment,___,49.997916208790556
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Auxiliary Motors,___,11.289219281716784
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Space Cooling,Central,8.666111277408525
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Space Cooling,___,334.38461073714547
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Space Heating,Furnace,120.06626710697792
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Space Heating,Heat Pump,17.513484598146
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Space Heating,___,15.114257936052352
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Water Heating,Heat Pump,0.32517116159952936
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Water Heating,Solar Thermal,1.2971168061074745
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Water Heating,System,11.757810232681752
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Water Heating,With Tank,12.271442918893046
2024,Commercial Building,Discounted,FixedCosts,Educational Services,Old,Water Heating,___,116.59136552756866
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Auxiliary Equipment,___,54.939221478095185
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Auxiliary Motors,___,4.421009250249116
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Space Cooling,Central,6.906508666922676
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Space Cooling,___,44.600463441914094
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Space Heating,Furnace,62.046289204213736
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Space Heating,Heat Pump,12.95764619268827
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Space Heating,___,13.280569059706783
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Water Heating,Heat Pump,0.27250856279760033
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Water Heating,Solar Thermal,1.00481468639006
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Water Heating,System,10.571050332913684
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Water Heating,With Tank,9.082216046955526
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,New,Water Heating,___,25.767856489089866
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Auxiliary Equipment,___,51.467421802095025
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Auxiliary Motors,___,10.6826700120913
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Space Cooling,Central,8.391336100359732
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Space Cooling,___,277.02184404299095
2024,Commercial Building,Discounted,FixedCosts,Health Care and Social Assistance,Old,Space Heating,Furnace,110.2655421820994
